algo,n,ms
quickhull,100000,20304682
quickhull,100000,20196900
quickhull,100000,20200145
quickhull,100000,20161724
quickhull,100000,20228366
quickhull,100000,20199401
quickhull,100000,20188071
quickhull,100000,20147567
quickhull,100000,20306565
quickhull,100000,20341023
